Id,QuizAttemptId,QuestionId,SelectedOptionId,WrittenAnswer,IsCorrect,MarksAwarded,InstructorFeedback
38816,4804,1785,,Stack overflow occurs when recursion is too deep.,1.0,1.2,
28527,3531,2411,7170.0,,1.0,1.0,
38238,4740,684,2010.0,,1.0,3.0,
36445,4521,1073,3213.0,,0.0,0.0,
39580,4890,2211,6540.0,,0.0,0.0,
84135,10475,5000,14842.0,,0.0,0.0,
63580,7911,2085,6164.0,,1.0,3.0,
36199,4490,1242,3719.0,,1.0,5.0,
85242,10611,4136,,Stack overflow occurs when recursion is too deep.,1.0,0.8,
19164,2375,3584,10721.0,,0.0,0.0,
6939,835,4163,,I believe it is the first option.,0.0,3.2,
59225,7369,600,1760.0,,0.0,0.0,
30839,3825,1558,4651.0,,0.0,0.0,
42606,5267,1693,,The answer relates to the concept discussed.,1.0,0.0,Good effort.
66037,8199,4003,11926.0,,1.0,3.0,Good effort.
30533,3790,3173,,,-1.0,0.0,
55950,6953,95,286.0,,1.0,1.0,
49567,6148,1705,,,-1.0,0.0,
32409,4019,1454,4329.0,,1.0,1.0,
9445,1155,2888,8632.0,,0.0,0.0,Good effort.
70034,8704,4425,13211.0,,0.0,0.0,Good effort.
72353,9002,867,2578.0,,1.0,1.0,Good effort.
82123,10212,871,2587.0,,0.0,0.0,Good effort.
65648,8148,3391,10135.0,,0.0,0.0,
65448,8129,1712,5099.0,,0.0,0.0,
85212,10608,3958,11791.0,,0.0,0.0,
28106,3476,2249,6670.0,,0.0,0.0,
68801,8546,1698,5055.0,,0.0,0.0,
83777,10431,4014,11956.0,,0.0,0.0,
21976,2688,2753,8198.0,,0.0,0.0,
52316,6479,4391,13105.0,,0.0,0.0,
31117,3859,684,2008.0,,0.0,0.0,
40648,5024,2172,,I believe it is the first option.,1.0,0.0,
20788,2554,599,1758.0,,0.0,0.0,
75838,9450,1091,,The answer relates to the concept discussed.,0.0,0.0,
87124,10849,3199,9598.0,,0.0,0.0,Good effort.
83364,10376,2082,6152.0,,1.0,3.0,
28227,3495,1097,3283.0,,1.0,1.0,Good effort.
39348,4863,4360,13008.0,,0.0,0.0,
37459,4643,4727,14037.0,,0.0,0.0,Good effort.
71347,8876,4793,14225.0,,0.0,0.0,
45290,5614,5132,15257.0,,0.0,0.0,
1150,139,421,1235.0,,0.0,0.0,
46881,5815,4499,,,1.0,2.9,
1100,136,5058,15027.0,,0.0,0.0,
85659,10668,4094,12194.0,,0.0,0.0,
77676,9682,136,,The answer relates to the concept discussed.,0.0,0.2,
54201,6730,186,563.0,,0.0,0.0,Good effort.
46125,5722,472,1393.0,,0.0,0.0,
88033,10969,4074,12126.0,,1.0,2.0,Good effort.
16720,2064,2150,,Binary search works on sorted arrays.,-1.0,0.0,
57913,7203,2678,7955.0,,0.0,0.0,
52427,6499,1760,,Stack overflow occurs when recursion is too deep.,1.0,0.4,Good effort.
2303,284,4632,13770.0,,1.0,1.0,
8855,1082,679,2000.0,,0.0,0.0,
3969,480,2204,,I believe it is the first option.,1.0,0.9,
66737,8284,5131,,I believe it is the first option.,-1.0,0.0,
51388,6366,5037,,Stack overflow occurs when recursion is too deep.,1.0,0.7,
21794,2664,2805,8362.0,,0.0,0.0,
51685,6400,1318,3924.0,,0.0,0.0,
43941,5447,1382,4113.0,,1.0,5.0,
34200,4237,4201,12507.0,,0.0,0.0,
2075,255,11,29.0,,0.0,0.0,Good effort.
36757,4559,5062,,,-1.0,0.0,
65393,8123,2027,,,0.0,0.0,
58831,7325,962,2886.0,,0.0,0.0,
7875,956,1821,5405.0,,1.0,5.0,Good effort.
39879,4924,4197,12494.0,,0.0,0.0,
16938,2093,1357,4047.0,,0.0,0.0,
3759,448,2602,7738.0,,0.0,0.0,Good effort.
9353,1146,1309,3906.0,,0.0,0.0,Good effort.
72163,8977,494,1446.0,,0.0,0.0,
56325,6998,797,2356.0,,1.0,1.0,Good effort.
75770,9442,2927,8747.0,,0.0,0.0,
47601,5911,2679,,The answer relates to the concept discussed.,0.0,0.0,
18871,2335,490,1435.0,,0.0,0.0,
59763,7428,4447,,The answer relates to the concept discussed.,0.0,2.4,Good effort.
46291,5745,2328,6924.0,,1.0,3.0,Good effort.
82056,10204,1746,5202.0,,1.0,1.0,
12992,1615,2937,8775.0,,0.0,0.0,
19301,2388,1083,3246.0,,0.0,0.0,Good effort.
4983,594,1692,,I believe it is the first option.,0.0,1.7,
54801,6813,1186,3543.0,,0.0,0.0,
13069,1626,4779,14186.0,,0.0,0.0,
6847,823,3605,10776.0,,0.0,0.0,
56941,7074,4705,13985.0,,0.0,0.0,
3184,385,3573,10683.0,,1.0,1.0,
7000,842,3401,10165.0,,0.0,0.0,
53863,6683,1464,4358.0,,0.0,0.0,
10509,1296,2144,6345.0,,0.0,0.0,
54497,6770,2345,6967.0,,1.0,1.0,
32788,4067,3501,10458.0,,0.0,0.0,Good effort.
9391,1149,1822,,I believe it is the first option.,0.0,0.0,
41267,5099,2887,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,
69314,8613,1785,,I believe it is the first option.,-1.0,0.2,Good effort.
66932,8305,4390,,,-1.0,0.0,Good effort.
83179,10355,5125,15240.0,,1.0,2.0,
79086,9853,4001,11917.0,,1.0,3.0,
2101,259,4138,,I believe it is the first option.,0.0,0.0,
34908,4331,2986,8931.0,,1.0,3.0,
20263,2503,594,,The answer relates to the concept discussed.,1.0,0.8,Good effort.
75702,9435,4054,12067.0,,1.0,5.0,
60622,7539,2027,,I believe it is the first option.,1.0,0.0,
52655,6528,3222,9659.0,,0.0,0.0,
57859,7195,2168,6409.0,,1.0,2.0,
48968,6079,4361,13009.0,,1.0,2.0,
26204,3231,4003,11924.0,,0.0,0.0,
10222,1256,416,,Stack overflow occurs when recursion is too deep.,1.0,0.7,
70593,8770,3321,9927.0,,0.0,0.0,
46349,5751,728,2147.0,,0.0,0.0,
64277,7997,733,,I believe it is the first option.,-1.0,1.9,
23196,2839,4275,12743.0,,0.0,0.0,
24792,3052,596,1743.0,,0.0,0.0,
30135,3735,4506,13428.0,,1.0,3.0,
16020,1971,3057,9162.0,,0.0,0.0,Good effort.
76329,9514,4598,13670.0,,1.0,3.0,
61949,7713,2862,8555.0,,1.0,1.0,
73469,9142,5079,,Binary search works on sorted arrays.,-1.0,1.0,
48755,6055,2506,,The answer relates to the concept discussed.,0.0,2.9,
33495,4155,1695,5043.0,,0.0,0.0,
2684,321,4488,13379.0,,1.0,5.0,
10726,1323,769,2266.0,,0.0,0.0,Good effort.
3272,395,803,2376.0,,0.0,0.0,Good effort.
61700,7682,1654,4925.0,,1.0,2.0,Good effort.
86010,10713,3689,,I believe it is the first option.,1.0,0.0,
51546,6384,724,2136.0,,1.0,3.0,
80353,9999,1232,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,Good effort.
77103,9604,4594,13658.0,,0.0,0.0,
32703,4053,290,865.0,,0.0,0.0,Good effort.
27013,3334,689,2030.0,,0.0,0.0,
78280,9755,1645,4908.0,,1.0,2.0,
62173,7737,119,354.0,,0.0,0.0,Good effort.
56856,7061,2716,8076.0,,0.0,0.0,
87178,10855,3578,10701.0,,0.0,0.0,Good effort.
20308,2506,1456,,,-1.0,0.0,
7250,878,5040,,,-1.0,0.0,
30995,3845,4072,12118.0,,0.0,0.0,
15151,1871,4440,13252.0,,1.0,3.0,Good effort.
80699,10035,645,1889.0,,0.0,0.0,
38390,4758,4001,11918.0,,0.0,0.0,
40400,4994,756,2226.0,,0.0,0.0,Good effort.
86827,10810,4513,13441.0,,0.0,0.0,
46472,5765,1824,5408.0,,1.0,2.0,
67967,8440,186,563.0,,0.0,0.0,
51842,6420,3825,,The answer relates to the concept discussed.,1.0,0.8,
31336,3881,3607,,The answer relates to the concept discussed.,1.0,0.7,
59711,7423,1093,3272.0,,0.0,0.0,Good effort.
76656,9553,95,285.0,,0.0,0.0,
69146,8590,912,2727.0,,1.0,2.0,
14421,1783,4723,14031.0,,0.0,0.0,
10242,1257,423,1241.0,,0.0,0.0,
29621,3677,192,578.0,,0.0,0.0,
58012,7215,1746,5202.0,,1.0,1.0,
16248,2002,243,726.0,,0.0,0.0,
3660,437,702,2061.0,,1.0,5.0,
40709,5030,4007,11937.0,,0.0,0.0,
24160,2960,3325,9935.0,,0.0,0.0,
18798,2323,1542,4592.0,,0.0,0.0,Good effort.
77160,9610,1394,4145.0,,1.0,1.0,
79318,9881,4445,13262.0,,0.0,0.0,
74409,9267,1695,5045.0,,1.0,3.0,
87564,10904,4709,,The answer relates to the concept discussed.,-1.0,0.0,
74948,9340,2249,6670.0,,0.0,0.0,
23673,2892,4630,13763.0,,1.0,1.0,
73781,9182,5078,15096.0,,0.0,0.0,
54040,6710,4068,12104.0,,1.0,5.0,
48238,5987,4710,,The answer relates to the concept discussed.,1.0,0.4,
39822,4918,2676,7954.0,,0.0,0.0,
34775,4315,3739,11164.0,,1.0,1.0,
1742,209,1362,4066.0,,0.0,0.0,
42562,5263,2373,7055.0,,0.0,0.0,
32087,3982,3080,9242.0,,0.0,0.0,
26577,3281,2420,7204.0,,0.0,0.0,
27196,3358,4448,13268.0,,1.0,5.0,Good effort.
73636,9167,3579,10705.0,,0.0,0.0,
41042,5072,415,,Binary search works on sorted arrays.,1.0,0.9,
47219,5864,1647,4914.0,,1.0,1.0,
83824,10437,1818,,Binary search works on sorted arrays.,1.0,0.8,Good effort.
32773,4064,180,544.0,,1.0,1.0,
17626,2175,3830,11425.0,,0.0,0.0,
58412,7266,473,1398.0,,0.0,0.0,
44425,5508,419,1229.0,,1.0,2.0,
77336,9633,4372,,,-1.0,0.0,
31195,3866,1245,3726.0,,1.0,1.0,
69837,8687,1453,4323.0,,0.0,0.0,
72361,9004,4665,13867.0,,0.0,0.0,
14598,1804,1089,,The answer relates to the concept discussed.,1.0,0.0,
30846,3826,474,,Stack overflow occurs when recursion is too deep.,0.0,0.0,
24803,3053,592,1738.0,,1.0,5.0,
18395,2270,182,549.0,,1.0,2.0,
19962,2462,2214,6550.0,,1.0,5.0,Good effort.
54873,6823,2104,6222.0,,0.0,0.0,Good effort.
57664,7168,3320,9921.0,,0.0,0.0,
32358,4012,4632,,,-1.0,0.0,
46458,5764,1822,,The answer relates to the concept discussed.,-1.0,0.0,Good effort.
6383,759,797,2356.0,,1.0,1.0,
41210,5093,4015,11959.0,,0.0,0.0,
10564,1301,4040,12023.0,,0.0,0.0,
30070,3726,2396,7124.0,,0.0,0.0,
56885,7065,864,2568.0,,0.0,0.0,
26473,3269,189,571.0,,0.0,0.0,
8666,1054,1541,4589.0,,1.0,2.0,Good effort.
287,33,2875,8589.0,,1.0,1.0,
31945,3965,1132,3376.0,,0.0,0.0,Good effort.
22066,2701,1316,,Stack overflow occurs when recursion is too deep.,-1.0,3.2,
51855,6423,5126,15241.0,,1.0,1.0,
74787,9322,1655,4929.0,,0.0,0.0,
30429,3776,4391,13108.0,,0.0,0.0,Good effort.
82716,10293,5275,15663.0,,0.0,0.0,Good effort.
51307,6358,418,,,0.0,0.2,Good effort.
19186,2377,3584,10723.0,,0.0,0.0,
48711,6051,5058,15028.0,,0.0,0.0,
5242,624,729,2151.0,,0.0,0.0,
59826,7438,5276,15667.0,,0.0,0.0,
84962,10578,1700,5063.0,,0.0,0.0,
54331,6745,762,2243.0,,0.0,0.0,
19284,2386,4450,13274.0,,0.0,0.0,
56550,7023,3611,10782.0,,0.0,0.0,
29035,3599,4706,13988.0,,1.0,2.0,
67748,8414,3582,10716.0,,0.0,0.0,
49443,6133,1370,4085.0,,1.0,5.0,Good effort.
13555,1678,2556,,Binary search works on sorted arrays.,1.0,2.0,
47542,5903,5079,,I believe it is the first option.,1.0,2.3,
8143,990,2417,7191.0,,1.0,3.0,
14885,1839,3608,10779.0,,1.0,5.0,
1197,144,3505,,Binary search works on sorted arrays.,-1.0,0.0,
31922,3962,3513,10489.0,,1.0,5.0,Good effort.
51052,6322,5067,15058.0,,1.0,2.0,
2681,321,4485,,Binary search works on sorted arrays.,1.0,0.8,
32420,4020,1700,5063.0,,0.0,0.0,Good effort.
80596,10024,2805,8362.0,,0.0,0.0,
13106,1631,3815,11386.0,,0.0,0.0,
26276,3242,5036,14956.0,,0.0,0.0,Good effort.
35661,4424,2100,6207.0,,0.0,0.0,
42402,5245,2328,6921.0,,0.0,0.0,
69209,8598,1818,,Binary search works on sorted arrays.,0.0,2.0,
27718,3428,4062,12094.0,,0.0,0.0,Good effort.
54153,6725,4134,12316.0,,0.0,0.0,
54505,6771,2345,6966.0,,0.0,0.0,
16697,2060,1500,4464.0,,1.0,2.0,
78922,9838,4444,13259.0,,1.0,1.0,Good effort.
71183,8850,1194,3572.0,,1.0,3.0,
68031,8445,4007,11938.0,,1.0,5.0,
8067,978,2238,,,1.0,0.4,
56614,7030,418,,I believe it is the first option.,-1.0,0.7,
32104,3985,434,1278.0,,0.0,0.0,
61010,7591,1501,4468.0,,0.0,0.0,
67694,8407,3959,11794.0,,0.0,0.0,
82887,10314,494,,,-1.0,0.0,
34755,4312,645,1889.0,,0.0,0.0,
1784,214,2807,8368.0,,0.0,0.0,
62363,7759,1505,4476.0,,1.0,3.0,
69565,8650,1097,3283.0,,1.0,1.0,
80956,10069,4436,13242.0,,0.0,0.0,Good effort.
39088,4834,3514,10494.0,,1.0,2.0,
20372,2514,4920,14602.0,,0.0,0.0,Good effort.
35265,4374,3140,9420.0,,0.0,0.0,
58315,7255,5078,15093.0,,0.0,0.0,
42545,5262,4009,11942.0,,0.0,0.0,
16078,1978,4155,,The answer relates to the concept discussed.,-1.0,0.0,
11508,1431,4139,12327.0,,0.0,0.0,
77021,9592,1825,5414.0,,1.0,5.0,
65462,8131,5035,14954.0,,1.0,3.0,
57671,7169,3319,9919.0,,0.0,0.0,
3348,402,2247,,,-1.0,0.0,
56058,6965,2344,6964.0,,1.0,2.0,
21329,2611,1259,3756.0,,0.0,0.0,
63874,7944,1170,,Binary search works on sorted arrays.,1.0,0.0,
55625,6916,2757,,I believe it is the first option.,1.0,0.0,
47158,5854,1246,3727.0,,0.0,0.0,
14128,1749,2937,8773.0,,0.0,0.0,
16361,2016,4432,13225.0,,1.0,3.0,Good effort.
46948,5826,1186,3545.0,,0.0,0.0,
19951,2461,3820,11395.0,,0.0,0.0,Good effort.
74327,9257,2444,,I believe it is the first option.,0.0,0.7,
71381,8880,759,2235.0,,0.0,0.0,Good effort.
76253,9507,700,2056.0,,0.0,0.0,Good effort.
53957,6697,3130,,,-1.0,0.0,Good effort.
59464,7394,912,2727.0,,1.0,2.0,
80068,9966,3612,10786.0,,1.0,3.0,
66505,8257,4075,,Binary search works on sorted arrays.,-1.0,0.0,
81067,10080,118,349.0,,0.0,0.0,Good effort.
20825,2557,2603,7739.0,,0.0,0.0,
12087,1501,2417,7193.0,,0.0,0.0,
14619,1806,1087,3258.0,,1.0,100.0,Good effort.
6911,831,182,552.0,,0.0,0.0,
7737,943,2555,,Binary search works on sorted arrays.,0.0,0.0,
81446,10122,3900,11626.0,,0.0,0.0,
59933,7447,2094,6188.0,,1.0,3.0,
56367,7002,284,850.0,,1.0,5.0,
44413,5506,3082,9248.0,,0.0,0.0,
76589,9544,1088,3260.0,,1.0,3.0,
63640,7917,1541,4587.0,,0.0,0.0,
46666,5788,4295,12803.0,,0.0,0.0,
21958,2686,3014,9024.0,,0.0,0.0,
81484,10129,4780,14187.0,,0.0,0.0,Good effort.
37762,4676,1403,4174.0,,1.0,2.0,
60574,7532,4593,13654.0,,1.0,1.0,
50650,6271,1467,4361.0,,0.0,0.0,Good effort.
40453,4999,2041,6033.0,,0.0,0.0,
73845,9191,736,,,-1.0,0.0,
65700,8156,3690,11016.0,,0.0,0.0,
43925,5445,735,,The answer relates to the concept discussed.,0.0,2.0,
66865,8299,111,336.0,,0.0,0.0,Good effort.
41525,5126,736,2165.0,,0.0,0.0,
39315,4859,1789,5334.0,,0.0,0.0,
54105,6717,4045,12037.0,,0.0,0.0,
88893,11069,1662,4950.0,,0.0,0.0,
86641,10785,3609,,The answer relates to the concept discussed.,1.0,2.8,
40065,4951,5084,15114.0,,0.0,0.0,
65402,8124,4599,,I believe it is the first option.,1.0,0.0,
40307,4984,192,578.0,,0.0,0.0,
26639,3288,3760,11229.0,,1.0,1.0,
36825,4569,3830,11426.0,,1.0,1.0,
37417,4638,1073,3211.0,,0.0,0.0,
28734,3554,1195,3578.0,,0.0,0.0,
74801,9324,1646,,,-1.0,0.0,
18243,2251,493,1441.0,,0.0,0.0,
83098,10339,1667,4966.0,,1.0,-1.0,Good effort.
17857,2204,5074,15082.0,,0.0,0.0,Good effort.
12449,1549,3594,10746.0,,0.0,0.0,
36155,4484,2106,6231.0,,0.0,0.0,
82952,10324,3406,10177.0,,0.0,0.0,
14648,1810,5035,14951.0,,0.0,0.0,
27343,3379,188,567.0,,0.0,0.0,
53367,6622,4771,14168.0,,0.0,0.0,
18286,2257,3545,10595.0,,1.0,1.0,
20747,2550,1241,3718.0,,0.0,0.0,
76785,9567,5074,15084.0,,0.0,0.0,
71756,8925,4364,13021.0,,0.0,0.0,
56520,7020,3607,,Binary search works on sorted arrays.,1.0,1.1,
78921,9838,4443,,The answer relates to the concept discussed.,0.0,0.0,
80806,10049,424,1243.0,,0.0,0.0,
35571,4412,962,2883.0,,0.0,0.0,
8753,1066,4093,12192.0,,0.0,0.0,
88869,11066,4724,,The answer relates to the concept discussed.,1.0,1.9,
31051,3850,5040,14967.0,,0.0,0.0,
87476,10891,3083,9251.0,,0.0,0.0,Good effort.
88705,11047,1313,3915.0,,0.0,0.0,
86809,10809,4506,13428.0,,1.0,3.0,
76012,9474,1746,5202.0,,1.0,1.0,
9962,1227,2145,6350.0,,1.0,2.0,
44115,5467,4508,13431.0,,0.0,0.0,
52809,6552,2862,8555.0,,1.0,1.0,
55018,6845,4584,,,-1.0,0.0,
38523,4771,3764,,,-1.0,0.0,
5111,609,3602,10770.0,,0.0,0.0,
77113,9605,3610,,Stack overflow occurs when recursion is too deep.,1.0,0.1,
45388,5629,4154,12367.0,,0.0,0.0,
85424,10633,651,1906.0,,0.0,0.0,
35099,4355,1092,3269.0,,1.0,5.0,
68823,8550,2510,7481.0,,0.0,0.0,
31571,3914,2330,6929.0,,0.0,0.0,
35931,4459,4012,11949.0,,0.0,0.0,Good effort.
10072,1239,1817,5401.0,,1.0,2.0,
63119,7864,1072,3208.0,,0.0,0.0,Good effort.
65113,8093,4444,13260.0,,0.0,0.0,
26414,3265,3753,11208.0,,0.0,0.0,
53249,6605,3132,,I believe it is the first option.,0.0,0.9,Good effort.
74751,9317,1529,,Stack overflow occurs when recursion is too deep.,0.0,0.0,
62439,7767,2334,6938.0,,0.0,0.0,
78190,9745,1547,4609.0,,0.0,0.0,
43883,5442,1819,,I believe it is the first option.,1.0,0.0,
15616,1919,10,26.0,,0.0,0.0,
87259,10863,2397,7128.0,,0.0,0.0,
43124,5342,2611,7770.0,,0.0,0.0,
79817,9937,1128,3359.0,,0.0,0.0,
80583,10022,2152,6365.0,,0.0,0.0,
76498,9536,3192,9573.0,,0.0,0.0,
71359,8877,1558,4651.0,,0.0,0.0,
4252,507,1553,4632.0,,0.0,0.0,
42777,5292,2831,8446.0,,1.0,5.0,
1177,142,3198,9594.0,,0.0,0.0,Good effort.
81023,10075,2571,7662.0,,0.0,0.0,Good effort.
77563,9668,3692,11024.0,,0.0,0.0,Good effort.
50530,6258,4013,11952.0,,1.0,5.0,
60039,7458,3608,10779.0,,1.0,5.0,
64735,8051,1702,5071.0,,0.0,0.0,
56725,7043,3898,,I believe it is the first option.,0.0,1.8,
10532,1298,4296,,Binary search works on sorted arrays.,0.0,4.9,
12733,1586,2552,7615.0,,0.0,0.0,
71865,8937,1553,4632.0,,0.0,0.0,
12174,1512,3018,9035.0,,0.0,0.0,
3410,409,2201,6513.0,,0.0,0.0,
88476,11020,2513,7492.0,,0.0,0.0,
42564,5264,794,2345.0,,1.0,-1.0,
4391,523,2006,5935.0,,0.0,0.0,Good effort.
87590,10907,3759,11227.0,,0.0,0.0,
3568,427,565,1656.0,,1.0,3.0,
44455,5510,423,1242.0,,1.0,2.0,
3694,441,1128,3360.0,,0.0,0.0,
30247,3752,5074,15083.0,,0.0,0.0,Good effort.
11569,1438,1089,,Binary search works on sorted arrays.,-1.0,1.9,
85755,10683,186,563.0,,0.0,0.0,
41073,5074,701,2059.0,,0.0,0.0,
6134,726,862,,The answer relates to the concept discussed.,1.0,0.3,Good effort.
41606,5136,3610,,Binary search works on sorted arrays.,0.0,1.0,
58853,7329,115,343.0,,0.0,0.0,
43917,5445,726,2142.0,,0.0,0.0,Good effort.
83653,10416,5075,,,-1.0,0.0,
25011,3082,725,2139.0,,0.0,0.0,
67277,8350,2610,7763.0,,0.0,0.0,
44353,5497,2373,7055.0,,0.0,0.0,Good effort.
41684,5147,862,,Stack overflow occurs when recursion is too deep.,0.0,0.0,
56172,6978,1704,5074.0,,0.0,0.0,
36816,4567,3900,11624.0,,0.0,0.0,
33935,4206,4008,11939.0,,0.0,0.0,
69731,8675,2934,8762.0,,0.0,0.0,
26391,3260,874,2594.0,,0.0,0.0,Good effort.
17952,2219,4627,13749.0,,0.0,0.0,
17405,2151,2870,8575.0,,0.0,0.0,
3325,400,4000,11916.0,,1.0,3.0,Good effort.
74640,9299,3135,9412.0,,0.0,0.0,Good effort.
19518,2413,4156,12369.0,,0.0,0.0,
21160,2591,764,2251.0,,0.0,0.0,Good effort.
15947,1963,1823,,Stack overflow occurs when recursion is too deep.,-1.0,1.6,
44370,5500,229,688.0,,1.0,1.0,
10607,1306,4199,12502.0,,0.0,0.0,Good effort.
28931,3582,4294,,The answer relates to the concept discussed.,0.0,4.3,Good effort.
64983,8081,4451,13279.0,,0.0,0.0,
34335,4254,634,1855.0,,0.0,0.0,Good effort.
42493,5254,5337,,,-1.0,0.0,
43563,5401,4012,11948.0,,0.0,0.0,
56037,6962,3541,10581.0,,0.0,0.0,Good effort.
21344,2614,3738,11161.0,,0.0,0.0,Good effort.
38853,4809,591,,,-1.0,0.0,
84032,10464,1434,,The answer relates to the concept discussed.,1.0,0.0,
12761,1588,2554,7620.0,,0.0,0.0,
81225,10097,1401,4170.0,,0.0,0.0,
29591,3675,192,577.0,,1.0,5.0,
84616,10532,5080,15098.0,,0.0,0.0,
20496,2528,2745,8168.0,,1.0,5.0,
56217,6984,4766,14150.0,,1.0,5.0,
84597,10530,2396,7124.0,,0.0,0.0,
46821,5808,489,1432.0,,1.0,2.0,Good effort.
25561,3151,1710,5093.0,,0.0,0.0,
66952,8308,1681,5006.0,,0.0,0.0,
13547,1678,2548,7599.0,,1.0,1.0,
88425,11012,2042,6038.0,,0.0,0.0,
45756,5680,4154,12366.0,,0.0,0.0,
70851,8803,5273,15655.0,,0.0,0.0,
56934,7073,5077,,Stack overflow occurs when recursion is too deep.,-1.0,0.0,
34293,4249,1759,5246.0,,1.0,2.0,Good effort.
57117,7098,4582,,The answer relates to the concept discussed.,-1.0,0.0,
35775,4438,802,2372.0,,0.0,0.0,
81685,10157,733,,,0.0,0.0,
43952,5449,1659,4941.0,,0.0,0.0,
33665,4175,699,2054.0,,1.0,1.0,Good effort.
86002,10711,294,,The answer relates to the concept discussed.,1.0,0.0,Good effort.
46982,5831,2079,6141.0,,1.0,1.0,Good effort.
57554,7155,599,1758.0,,0.0,0.0,
79041,9848,5044,14980.0,,0.0,0.0,
31328,3880,2552,7617.0,,1.0,2.0,
37640,4663,2609,7762.0,,1.0,100.0,
3282,396,800,2365.0,,0.0,0.0,
21689,2651,424,1245.0,,1.0,2.0,
86633,10784,4998,14838.0,,1.0,3.0,
66491,8256,4073,12123.0,,1.0,2.0,
71124,8842,1500,4464.0,,1.0,2.0,
83354,10375,3196,,I believe it is the first option.,1.0,1.9,
48072,5968,2363,,,-1.0,0.0,
86803,10808,3736,,Stack overflow occurs when recursion is too deep.,1.0,0.7,
3499,419,593,,Binary search works on sorted arrays.,0.0,0.3,
11448,1423,490,1436.0,,1.0,2.0,
6478,773,1241,3718.0,,0.0,0.0,
23072,2825,130,385.0,,0.0,0.0,
44266,5486,4489,13384.0,,0.0,0.0,Good effort.
39408,4872,4388,,The answer relates to the concept discussed.,1.0,0.0,
5866,696,285,852.0,,0.0,0.0,
86257,10739,2558,7627.0,,0.0,0.0,
15787,1943,4014,11954.0,,0.0,0.0,
44464,5512,1436,4282.0,,0.0,0.0,
41170,5089,4365,13028.0,,0.0,0.0,
63790,7934,4631,13768.0,,0.0,0.0,
63697,7923,964,2891.0,,0.0,0.0,
67704,8408,2241,,,-1.0,0.0,
41211,5093,4017,11968.0,,0.0,0.0,
44713,5542,3135,,,-1.0,0.0,
18383,2267,1395,4148.0,,1.0,3.0,
35272,4375,3506,10471.0,,1.0,2.0,
86012,10713,3691,11021.0,,0.0,0.0,
34742,4310,3689,,The answer relates to the concept discussed.,0.0,2.9,
67983,8441,188,568.0,,0.0,0.0,
85347,10624,3319,9917.0,,1.0,2.0,
13787,1704,2371,7048.0,,1.0,2.0,
60253,7488,1089,,Stack overflow occurs when recursion is too deep.,1.0,0.4,
71795,8929,180,544.0,,1.0,1.0,
88657,11042,2373,7056.0,,1.0,2.0,
28511,3530,3831,11432.0,,0.0,0.0,
18419,2272,805,2382.0,,0.0,0.0,Good effort.
75628,9424,4152,12361.0,,0.0,0.0,
57568,7156,599,,,-1.0,0.0,
88629,11040,3322,,I believe it is the first option.,0.0,0.0,
43574,5403,4009,11941.0,,1.0,2.0,
19883,2452,4588,13643.0,,1.0,2.0,
18738,2315,187,566.0,,1.0,1.0,
57354,7134,4773,14173.0,,1.0,2.0,
58269,7251,2614,,,-1.0,0.0,
77736,9688,3228,,Stack overflow occurs when recursion is too deep.,-1.0,1.7,
66126,8208,2750,8188.0,,1.0,1.0,
41647,5142,1233,3690.0,,0.0,0.0,
2848,342,2369,7039.0,,1.0,2.0,
56750,7046,4006,11936.0,,1.0,1.0,
8161,993,4093,12191.0,,0.0,0.0,
1587,192,2246,6662.0,,1.0,-1.0,
62965,7840,5064,15051.0,,0.0,0.0,Good effort.
77356,9638,4135,12318.0,,0.0,0.0,Good effort.
69237,8601,4509,13433.0,,0.0,0.0,
30516,3788,2368,7038.0,,0.0,0.0,
5096,606,4164,,,-1.0,0.1,
66862,8299,108,323.0,,0.0,0.0,
79826,9938,1129,3364.0,,0.0,0.0,
51232,6346,4663,,,-1.0,0.0,
84978,10582,1904,5650.0,,1.0,2.0,
311,37,1439,,,-1.0,1.8,Good effort.
2830,340,1096,3281.0,,1.0,1.0,
76212,9504,2146,,Binary search works on sorted arrays.,0.0,1.8,Good effort.
38721,4791,1783,5323.0,,0.0,0.0,
9184,1121,2407,7164.0,,1.0,5.0,
82439,10254,2207,6530.0,,0.0,0.0,
50825,6295,1258,3751.0,,0.0,0.0,
36692,4552,2616,7787.0,,0.0,0.0,
19166,2375,3586,,,-1.0,0.0,
44843,5561,4433,13230.0,,0.0,0.0,
16070,1977,4156,12371.0,,0.0,0.0,
7093,853,4150,,The answer relates to the concept discussed.,1.0,1.6,Good effort.
3536,422,4160,12382.0,,1.0,3.0,
24360,2991,5079,,Binary search works on sorted arrays.,-1.0,1.8,
26202,3231,4001,11918.0,,0.0,0.0,
13755,1701,1318,3923.0,,1.0,-1.0,Good effort.
42729,5285,2712,8062.0,,0.0,0.0,
37446,4642,4723,14032.0,,1.0,2.0,
26863,3317,2305,6844.0,,1.0,1.0,
13213,1640,194,582.0,,0.0,0.0,
76976,9589,436,1279.0,,0.0,0.0,
31503,3902,3079,9238.0,,1.0,1.0,Good effort.
58158,7233,635,1862.0,,0.0,0.0,Good effort.
51436,6371,4634,13774.0,,0.0,0.0,
23252,2845,4392,13111.0,,0.0,0.0,
57948,7208,2572,,,-1.0,0.0,
